userId,movieId,rating,title
54,356,4.0,Forrest Gump (1994)
54,377,3.0,Speed (1994)
54,410,3.0,Addams Family Values (1993)
54,420,2.0,Beverly Hills Cop III (1994)
54,454,3.0,"Firm, The (1993)"
54,457,3.0,"Fugitive, The (1993)"
54,469,3.0,"House of the Spirits, The (1993)"
54,480,3.0,Jurassic Park (1993)
54,500,3.0,Mrs. Doubtfire (1993)
54,586,2.0,Home Alone (1990)
54,588,3.0,Aladdin (1992)
54,589,3.0,Terminator 2: Judgment Day (1991)
54,590,3.0,Dances with Wolves (1990)
54,592,3.0,Batman (1989)
54,593,4.0,"Silence of the Lambs, The (1991)"
54,595,3.0,Beauty and the Beast (1991)
54,639,3.0,Girl 6 (1996)
55,186,0.5,Nine Months (1995)
55,673,0.5,Space Jam (1996)
55,1275,4.0,Highlander (1986)
55,1293,4.0,Gandhi (1982)
55,1357,0.5,Shine (1996)
55,1947,0.5,West Side Story (1961)
55,2005,2.0,"Goonies, The (1985)"
55,2100,0.5,Splash (1984)
55,2278,3.0,Ronin (1998)
55,2393,0.5,Star Trek: Insurrection (1998)
55,2407,3.0,Cocoon (1985)
55,2427,0.5,"Thin Red Line, The (1998)"
55,2490,3.5,Payback (1999)
55,2542,5.0,"Lock, Stock & Two Smoking Barrels (1998)"
55,2580,2.5,Go (1999)
55,2763,2.5,"Thomas Crown Affair, The (1999)"
55,2890,4.0,Three Kings (1999)
55,3101,1.0,Fatal Attraction (1987)
55,3275,5.0,"Boondock Saints, The (2000)"
55,4011,5.0,Snatch (2000)
55,27831,5.0,Layer Cake (2004)
55,33166,4.5,Crash (2004)
55,44665,4.5,Lucky Number Slevin (2006)
55,48516,5.0,"Departed, The (2006)"
55,54286,4.0,"Bourne Ultimatum, The (2007)"
56,10,4.0,GoldenEye (1995)
56,11,4.0,"American President, The (1995)"
56,19,5.0,Ace Ventura: When Nature Calls (1995)
56,39,4.0,Clueless (1995)
56,47,5.0,Seven (a.k.a. Se7en) (1995)
56,69,4.0,Friday (1995)
56,110,4.0,Braveheart (1995)
56,153,4.0,Batman Forever (1995)
56,160,3.0,Congo (1995)
56,161,4.0,Crimson Tide (1995)
56,165,3.0,Die Hard: With a Vengeance (1995)
56,173,3.0,Judge Dredd (1995)
56,185,3.0,"Net, The (1995)"
56,196,3.0,Species (1995)
56,208,4.0,Waterworld (1995)
56,225,4.0,Disclosure (1994)
56,231,5.0,Dumb & Dumber (Dumb and Dumber) (1994)
56,253,3.0,Interview with the Vampire: The Vampire Chronicles (1994)
56,288,3.0,Natural Born Killers (1994)
56,292,4.0,Outbreak (1995)
56,296,4.0,Pulp Fiction (1994)
56,315,4.0,"Specialist, The (1994)"
56,316,3.0,Stargate (1994)
56,317,4.0,"Santa Clause, The (1994)"
56,318,4.0,"Shawshank Redemption, The (1994)"
56,329,3.0,Star Trek: Generations (1994)
56,333,3.0,Tommy Boy (1995)
56,344,5.0,Ace Ventura: Pet Detective (1994)
56,349,4.0,Clear and Present Danger (1994)
56,356,5.0,Forrest Gump (1994)
56,364,5.0,"Lion King, The (1994)"
56,367,3.0,"Mask, The (1994)"
56,370,3.0,Naked Gun 33 1/3: The Final Insult (1994)
56,380,4.0,True Lies (1994)
56,410,3.0,Addams Family Values (1993)
56,420,3.0,Beverly Hills Cop III (1994)
56,434,3.0,Cliffhanger (1993)
56,454,3.0,"Firm, The (1993)"
56,457,4.0,"Fugitive, The (1993)"
56,480,5.0,Jurassic Park (1993)
56,493,4.0,Menace II Society (1993)
56,589,4.0,Terminator 2: Judgment Day (1991)
56,592,3.0,Batman (1989)
56,593,5.0,"Silence of the Lambs, The (1991)"
56,733,4.0,"Rock, The (1996)"
56,786,4.0,Eraser (1996)
57,1,5.0,Toy Story (1995)
57,6,3.0,Heat (1995)
57,10,3.0,GoldenEye (1995)
57,11,3.0,"American President, The (1995)"
57,21,3.0,Get Shorty (1995)
57,32,4.0,Twelve Monkeys (a.k.a. 12 Monkeys) (1995)
57,39,3.0,Clueless (1995)
57,50,5.0,"Usual Suspects, The (1995)"
57,52,3.0,Mighty Aphrodite (1995)
57,65,1.0,Bio-Dome (1996)
57,69,4.0,Friday (1995)
57,70,1.0,From Dusk Till Dawn (1996)
57,89,2.0,Nick of Time (1995)
57,95,3.0,Broken Arrow (1996)
57,104,2.0,Happy Gilmore (1996)
57,107,3.0,Muppet Treasure Island (1996)
57,110,4.0,Braveheart (1995)
57,112,4.0,Rumble in the Bronx (Hont faan kui) (1995)
57,141,4.0,"Birdcage, The (1996)"
57,150,3.0,Apollo 13 (1995)
57,151,3.0,Rob Roy (1995)
57,153,2.0,Batman Forever (1995)
57,158,1.0,Casper (1995)
57,160,1.0,Congo (1995)
57,162,4.0,Crumb (1994)
57,171,4.0,Jeffrey (1995)
57,185,2.0,"Net, The (1995)"
57,198,3.0,Strange Days (1995)
57,208,1.0,Waterworld (1995)
57,224,4.0,Don Juan DeMarco (1995)
57,227,1.0,Drop Zone (1994)
57,234,3.0,Exit to Eden (1994)
57,235,5.0,Ed Wood (1994)
57,260,5.0,Star Wars: Episode IV - A New Hope (1977)
57,265,2.0,Like Water for Chocolate (Como agua para chocolate) (1992)
57,272,3.0,"Madness of King George, The (1994)"
57,296,3.0,Pulp Fiction (1994)
57,303,2.0,"Quick and the Dead, The (1995)"
57,305,3.0,Ready to Wear (Pret-A-Porter) (1994)
57,316,3.0,Stargate (1994)
57,329,4.0,Star Trek: Generations (1994)
57,349,4.0,Clear and Present Danger (1994)
57,355,1.0,"Flintstones, The (1994)"
57,356,4.0,Forrest Gump (1994)
57,357,4.0,Four Weddings and a Funeral (1994)
57,364,4.0,"Lion King, The (1994)"
57,367,3.0,"Mask, The (1994)"
57,377,2.0,Speed (1994)
57,379,1.0,Timecop (1994)
57,380,4.0,True Lies (1994)
57,382,2.0,Wolf (1994)
57,410,2.0,Addams Family Values (1993)
57,417,2.0,Barcelona (1994)
57,421,3.0,Black Beauty (1994)
57,431,4.0,Carlito's Way (1993)
57,434,2.0,Cliffhanger (1993)
57,440,4.0,Dave (1993)
57,442,2.0,Demolition Man (1993)
57,457,5.0,"Fugitive, The (1993)"
57,471,3.0,"Hudsucker Proxy, The (1994)"
57,473,2.0,In the Army Now (1994)
57,474,3.0,In the Line of Fire (1993)
57,480,5.0,Jurassic Park (1993)
57,485,3.0,Last Action Hero (1993)
57,494,4.0,Executive Decision (1996)
57,497,3.0,Much Ado About Nothing (1993)
57,500,3.0,Mrs. Doubtfire (1993)
57,515,4.0,"Remains of the Day, The (1993)"
57,516,2.0,Renaissance Man (1994)
57,518,2.0,"Road to Wellville, The (1994)"
57,520,3.0,Robin Hood: Men in Tights (1993)
57,527,5.0,Schindler's List (1993)
57,537,3.0,Sirens (1994)
57,539,3.0,Sleepless in Seattle (1993)
57,541,5.0,Blade Runner (1982)
57,551,4.0,"Nightmare Before Christmas, The (1993)"
57,552,2.0,"Three Musketeers, The (1993)"
57,553,4.0,Tombstone (1993)
57,587,2.0,Ghost (1990)
57,588,4.0,Aladdin (1992)
57,589,4.0,Terminator 2: Judgment Day (1991)
57,590,3.0,Dances with Wolves (1990)
57,592,4.0,Batman (1989)
57,593,5.0,"Silence of the Lambs, The (1991)"
57,594,4.0,Snow White and the Seven Dwarfs (1937)
57,595,5.0,Beauty and the Beast (1991)
57,596,4.0,Pinocchio (1940)
57,597,3.0,Pretty Woman (1990)
57,608,4.0,Fargo (1996)
57,610,3.0,Heavy Metal (1981)
57,648,4.0,Mission: Impossible (1996)
57,653,3.0,Dragonheart (1996)
57,671,3.0,Mystery Science Theater 3000: The Movie (1996)
57,673,1.0,Space Jam (1996)
57,674,4.0,Barbarella (1968)
57,707,2.0,Mulholland Falls (1996)
57,720,5.0,Wallace & Gromit: The Best of Aardman Animation (1996)
57,728,3.0,Cold Comfort Farm (1995)
57,733,3.0,"Rock, The (1996)"
57,736,2.0,Twister (1996)
57,745,4.0,Wallace & Gromit: A Close Shave (1995)
57,748,2.0,"Arrival, The (1996)"
57,750,5.0,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964)
57,761,2.0,"Phantom, The (1996)"
57,762,2.0,Striptease (1996)
57,778,4.0,Trainspotting (1996)
57,780,3.0,Independence Day (a.k.a. ID4) (1996)
57,781,4.0,Stealing Beauty (1996)
57,783,3.0,"Hunchback of Notre Dame, The (1996)"
57,786,2.0,Eraser (1996)
57,810,1.0,Kazaam (1996)
57,838,3.0,Emma (1996)
57,849,2.0,Escape from L.A. (1996)
57,851,1.0,Basquiat (1996)
57,858,5.0,"Godfather, The (1972)"
57,861,4.0,Supercop (Police Story 3: Supercop) (Jing cha gu shi III: Chao ji jing cha) (1992)
57,866,4.0,Bound (1996)
57,880,3.0,"Island of Dr. Moreau, The (1996)"
57,892,3.0,Twelfth Night (1996)
57,897,4.0,For Whom the Bell Tolls (1943)
57,899,5.0,Singin' in the Rain (1952)
57,903,4.0,Vertigo (1958)
57,904,5.0,Rear Window (1954)
57,908,5.0,North by Northwest (1959)
57,911,4.0,Charade (1963)
57,912,5.0,Casablanca (1942)
57,913,5.0,"Maltese Falcon, The (1941)"
57,915,5.0,Sabrina (1954)
57,920,4.0,Gone with the Wind (1939)
57,922,4.0,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950)
57,923,5.0,Citizen Kane (1941)
57,924,5.0,2001: A Space Odyssey (1968)
57,933,4.0,To Catch a Thief (1955)
57,940,4.0,"Adventures of Robin Hood, The (1938)"
57,942,4.0,Laura (1944)
57,951,4.0,His Girl Friday (1940)
57,955,5.0,Bringing Up Baby (1938)
57,969,4.0,"African Queen, The (1951)"
57,991,3.0,Michael Collins (1996)
57,994,4.0,Big Night (1996)
57,999,2.0,2 Days in the Valley (1996)
57,1027,1.0,Robin Hood: Prince of Thieves (1991)
57,1028,4.0,Mary Poppins (1964)
57,1030,3.0,Pete's Dragon (1977)
57,1032,4.0,Alice in Wonderland (1951)
57,1036,4.0,Die Hard (1988)
57,1047,4.0,"Long Kiss Goodnight, The (1996)"
57,1049,3.0,"Ghost and the Darkness, The (1996)"
57,1059,3.0,William Shakespeare's Romeo + Juliet (1996)
57,1060,3.0,Swingers (1996)
57,1079,3.0,"Fish Called Wanda, A (1988)"
57,1080,4.0,Monty Python's Life of Brian (1979)
57,1092,2.0,Basic Instinct (1992)
57,1094,3.0,"Crying Game, The (1992)"
57,1100,2.0,Days of Thunder (1990)
57,1101,4.0,Top Gun (1986)
57,1127,4.0,"Abyss, The (1989)"
57,1129,3.0,Escape from New York (1981)
57,1136,5.0,Monty Python and the Holy Grail (1975)
57,1148,5.0,Wallace & Gromit: The Wrong Trousers (1993)
57,1179,2.0,"Grifters, The (1990)"
57,1183,4.0,"English Patient, The (1996)"
57,1184,3.0,Mediterraneo (1991)
57,1193,4.0,One Flew Over the Cuckoo's Nest (1975)
57,1196,4.0,Star Wars: Episode V - The Empire Strikes Back (1980)
57,1197,5.0,"Princess Bride, The (1987)"
57,1198,5.0,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)
57,1200,4.0,Aliens (1986)
57,1201,5.0,"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)"
57,1204,5.0,Lawrence of Arabia (1962)
57,1206,4.0,"Clockwork Orange, A (1971)"
57,1208,4.0,Apocalypse Now (1979)
57,1210,4.0,Star Wars: Episode VI - Return of the Jedi (1983)
57,1212,5.0,"Third Man, The (1949)"
57,1220,4.0,"Blues Brothers, The (1980)"
57,1221,5.0,"Godfather: Part II, The (1974)"
57,1222,4.0,Full Metal Jacket (1987)
57,1223,4.0,"Grand Day Out with Wallace and Gromit, A (1989)"
57,1226,4.0,"Quiet Man, The (1952)"
57,1234,5.0,"Sting, The (1973)"
57,1240,4.0,"Terminator, The (1984)"
57,1242,4.0,Glory (1989)
57,1243,5.0,Rosencrantz and Guildenstern Are Dead (1990)
57,1248,5.0,Touch of Evil (1958)
57,1249,4.0,"Femme Nikita, La (Nikita) (1990)"
57,1250,5.0,"Bridge on the River Kwai, The (1957)"
57,1252,5.0,Chinatown (1974)
57,1254,4.0,"Treasure of the Sierra Madre, The (1948)"
57,1256,5.0,Duck Soup (1933)
57,1257,3.0,Better Off Dead... (1985)
57,1265,5.0,Groundhog Day (1993)
57,1266,4.0,Unforgiven (1992)
57,1268,3.0,Pump Up the Volume (1990)
57,1269,4.0,Arsenic and Old Lace (1944)
57,1270,4.0,Back to the Future (1985)
57,1274,3.0,Akira (1988)
57,1275,5.0,Highlander (1986)
57,1276,5.0,Cool Hand Luke (1967)
57,1277,3.0,Cyrano de Bergerac (1990)
57,1278,4.0,Young Frankenstein (1974)
57,1282,4.0,Fantasia (1940)
57,1283,5.0,High Noon (1952)
57,1284,5.0,"Big Sleep, The (1946)"
57,1285,4.0,Heathers (1989)
57,1287,5.0,Ben-Hur (1959)
57,1288,5.0,This Is Spinal Tap (1984)
57,1291,4.0,Indiana Jones and the Last Crusade (1989)
57,1303,3.0,"Man Who Would Be King, The (1975)"
57,1304,5.0,Butch Cassidy and the Sundance Kid (1969)
57,1320,3.0,Alien³ (a.k.a. Alien 3) (1992)
57,1356,4.0,Star Trek: First Contact (1996)
57,1370,2.0,Die Hard 2 (1990)
57,1371,2.0,Star Trek: The Motion Picture (1979)
57,1372,4.0,Star Trek VI: The Undiscovered Country (1991)
57,1373,2.0,Star Trek V: The Final Frontier (1989)
57,1374,5.0,Star Trek II: The Wrath of Khan (1982)
57,1375,3.0,Star Trek III: The Search for Spock (1984)
57,1376,4.0,Star Trek IV: The Voyage Home (1986)
57,1377,2.0,Batman Returns (1992)
57,1378,3.0,Young Guns (1988)
57,1379,2.0,Young Guns II (1990)
57,1385,2.0,Under Siege (1992)
57,1388,2.0,Jaws 2 (1978)
57,1391,4.0,Mars Attacks! (1996)
57,1407,3.0,Scream (1996)
57,1416,3.0,Evita (1996)
57,1425,3.0,Fierce Creatures (1997)
57,1429,4.0,First Strike (Police Story 4: First Strike) (Ging chaat goo si 4: Ji gaan daan yam mo) (1996)
57,1441,2.0,Benny & Joon (1993)
57,1468,1.0,Booty Call (1997)
57,1479,3.0,"Saint, The (1997)"
57,1498,2.0,Inventing the Abbotts (1997)
57,1499,1.0,Anaconda (1997)
57,1500,3.0,Grosse Pointe Blank (1997)
57,1513,4.0,Romy and Michele's High School Reunion (1997)
57,1517,4.0,Austin Powers: International Man of Mystery (1997)
57,1518,3.0,Breakdown (1997)
57,1527,4.0,"Fifth Element, The (1997)"
57,1544,2.0,"Lost World: Jurassic Park, The (1997)"
57,1552,1.0,Con Air (1997)
57,1562,2.0,Batman & Robin (1997)
57,1564,3.0,For Roseanna (Roseanna's Grave) (1997)
57,1573,2.0,Face/Off (1997)
57,1580,4.0,Men in Black (a.k.a. MIB) (1997)
57,1584,3.0,Contact (1997)
57,1590,2.0,Event Horizon (1997)
57,1597,3.0,Conspiracy Theory (1997)
57,1603,2.0,Mimic (1997)
57,1608,3.0,Air Force One (1997)
57,1610,4.0,"Hunt for Red October, The (1990)"
57,1614,2.0,In & Out (1997)
57,1616,3.0,"Peacemaker, The (1997)"
57,1617,5.0,L.A. Confidential (1997)
57,1620,2.0,Kiss the Girls (1997)
57,1641,4.0,"Full Monty, The (1997)"
57,1643,4.0,"Mrs. Brown (a.k.a. Her Majesty, Mrs. Brown) (1997)"
57,1646,1.0,RocketMan (a.k.a. Rocket Man) (1997)
57,1653,5.0,Gattaca (1997)
57,1670,4.0,Welcome to Sarajevo (1997)
57,1673,4.0,Boogie Nights (1997)
57,1674,3.0,Witness (1985)
57,1676,4.0,Starship Troopers (1997)
57,1678,3.0,"Joy Luck Club, The (1993)"
57,1682,4.0,"Truman Show, The (1998)"
57,1688,3.0,Anastasia (1997)
57,1690,2.0,Alien: Resurrection (1997)
57,1704,3.0,Good Will Hunting (1997)
57,1711,3.0,Midnight in the Garden of Good and Evil (1997)
57,1721,2.0,Titanic (1997)
57,1722,2.0,Tomorrow Never Dies (1997)
57,1726,2.0,"Postman, The (1997)"
57,1747,4.0,Wag the Dog (1997)
57,1748,3.0,Dark City (1998)
57,1769,2.0,"Replacement Killers, The (1998)"
57,1784,4.0,As Good as It Gets (1997)
57,1831,2.0,Lost in Space (1998)
57,1858,3.0,Mr. Nice Guy (Yat goh ho yan) (1997)
57,1866,3.0,"Big Hit, The (1998)"
57,1882,2.0,Godzilla (1998)
57,1884,2.0,Fear and Loathing in Las Vegas (1998)
57,1907,4.0,Mulan (1998)
57,1909,4.0,"X-Files: Fight the Future, The (1998)"
57,1912,2.0,Out of Sight (1998)
57,1939,4.0,"Best Years of Our Lives, The (1946)"
57,1953,4.0,"French Connection, The (1971)"
57,1954,4.0,Rocky (1976)
57,1968,4.0,"Breakfast Club, The (1985)"
57,2000,5.0,Lethal Weapon (1987)
57,2001,3.0,Lethal Weapon 2 (1989)
57,2002,3.0,Lethal Weapon 3 (1992)
57,2005,3.0,"Goonies, The (1985)"
57,2006,3.0,"Mask of Zorro, The (1998)"
57,2009,4.0,Soylent Green (1973)
57,2019,5.0,Seven Samurai (Shichinin no samurai) (1954)
57,2021,2.0,Dune (1984)
57,2023,3.0,"Godfather: Part III, The (1990)"
57,2028,5.0,Saving Private Ryan (1998)
57,2054,3.0,"Honey, I Shrunk the Kids (1989)"
57,2067,5.0,Doctor Zhivago (1965)
57,2080,4.0,Lady and the Tramp (1955)
57,2081,5.0,"Little Mermaid, The (1989)"
57,2083,3.0,"Muppet Christmas Carol, The (1992)"
57,2087,4.0,Peter Pan (1953)
57,2088,1.0,Popeye (1980)
57,2094,3.0,"Rocketeer, The (1991)"
57,2100,3.0,Splash (1984)
57,2102,4.0,Steamboat Willie (1928)
57,2108,3.0,L.A. Story (1991)
57,2109,4.0,"Jerk, The (1979)"
57,2115,3.0,Indiana Jones and the Temple of Doom (1984)
57,2124,3.0,"Addams Family, The (1991)"
57,2140,4.0,"Dark Crystal, The (1982)"
57,2150,4.0,"Gods Must Be Crazy, The (1980)"
57,2155,3.0,"Slums of Beverly Hills, The (1998)"
57,2174,3.0,Beetlejuice (1988)
57,2193,3.0,Willow (1988)
57,2194,4.0,"Untouchables, The (1987)"
57,2202,5.0,Lifeboat (1944)
57,2232,1.0,Cube (1997)
57,2268,4.0,"Few Good Men, A (1992)"
57,2273,3.0,Rush Hour (1998)
57,2288,3.0,"Thing, The (1982)"
57,2289,3.0,"Player, The (1992)"
57,2291,4.0,Edward Scissorhands (1990)
57,2297,4.0,What Dreams May Come (1998)
57,2300,4.0,"Producers, The (1968)"
57,2301,3.0,History of the World: Part I (1981)
57,2302,2.0,My Cousin Vinny (1992)
57,2311,4.0,2010: The Year We Make Contact (1984)
57,2321,4.0,Pleasantville (1998)
57,2324,5.0,Life Is Beautiful (La Vita è bella) (1997)
57,2336,3.0,Elizabeth (1998)
57,2353,2.0,Enemy of the State (1998)
57,2354,1.0,"Rugrats Movie, The (1998)"
57,2355,4.0,"Bug's Life, A (1998)"
57,2376,3.0,"View to a Kill, A (1985)"
57,2390,4.0,Little Voice (1998)
57,2393,2.0,Star Trek: Insurrection (1998)
57,2396,5.0,Shakespeare in Love (1998)
57,2403,4.0,First Blood (Rambo: First Blood) (1982)
57,2405,2.0,"Jewel of the Nile, The (1985)"
57,2406,4.0,Romancing the Stone (1984)
57,2407,3.0,Cocoon (1985)
57,2429,1.0,Mighty Joe Young (1998)
57,2470,3.0,Crocodile Dundee (1986)
57,2476,3.0,Heartbreak Ridge (1986)
57,2478,2.0,¡Three Amigos! (1986)
57,2490,4.0,Payback (1999)
57,2529,4.0,Planet of the Apes (1968)
57,2530,3.0,Beneath the Planet of the Apes (1970)
57,2532,3.0,Conquest of the Planet of the Apes (1972)
57,2571,5.0,"Matrix, The (1999)"
57,2580,3.0,Go (1999)
57,2599,4.0,Election (1999)
57,2605,2.0,Entrapment (1999)
57,2616,2.0,Dick Tracy (1990)
57,2617,3.0,"Mummy, The (1999)"
57,2628,3.0,Star Wars: Episode I - The Phantom Menace (1999)
57,2640,4.0,Superman (1978)
57,2641,2.0,Superman II (1980)
57,2642,2.0,Superman III (1983)
57,2681,3.0,Free Enterprise (1998)
57,2683,3.0,Austin Powers: The Spy Who Shagged Me (1999)
57,2687,4.0,Tarzan (1999)
57,2690,3.0,"Ideal Husband, An (1999)"
57,2700,4.0,"South Park: Bigger, Longer and Uncut (1999)"
57,2701,1.0,Wild Wild West (1999)
57,2706,4.0,American Pie (1999)
57,2709,3.0,Muppets From Space (1999)
57,2716,5.0,Ghostbusters (a.k.a. Ghost Busters) (1984)
57,2723,3.0,Mystery Men (1999)
57,2759,4.0,Dick (1999)
57,2761,4.0,"Iron Giant, The (1999)"
57,2762,5.0,"Sixth Sense, The (1999)"
57,2770,4.0,Bowfinger (1999)
57,2788,4.0,Monty Python's And Now for Something Completely Different (1971)
57,2791,5.0,Airplane! (1980)
57,2797,3.0,Big (1988)
57,2802,3.0,Tequila Sunrise (1988)
57,2804,4.0,"Christmas Story, A (1983)"
57,2858,5.0,American Beauty (1999)
57,2916,4.0,Total Recall (1990)
57,2917,4.0,Body Heat (1981)
57,2918,5.0,Ferris Bueller's Day Off (1986)
57,2921,5.0,High Plains Drifter (1973)
57,2922,4.0,Hang 'Em High (1968)
57,2935,4.0,"Lady Eve, The (1941)"
57,2941,3.0,South Pacific (1958)
57,2947,4.0,Goldfinger (1964)
57,2949,3.0,Dr. No (1962)
57,2951,4.0,"Fistful of Dollars, A (Per un pugno di dollari) (1964)"
57,2961,2.0,"Story of Us, The (1999)"
57,2968,4.0,Time Bandits (1981)
57,2985,3.0,RoboCop (1987)
57,2987,3.0,Who Framed Roger Rabbit? (1988)
57,2989,4.0,For Your Eyes Only (1981)
57,2990,2.0,Licence to Kill (1989)
57,2997,4.0,Being John Malkovich (1999)
57,3020,4.0,Falling Down (1993)
57,3022,5.0,"General, The (1926)"
57,3030,5.0,Yojimbo (1961)
57,3032,4.0,"Omega Man, The (1971)"
57,3033,3.0,Spaceballs (1987)
57,3044,4.0,Dead Again (1991)
57,3045,4.0,Peter's Friends (1992)
57,3064,3.0,Poison Ivy: New Seduction (1997)
57,3066,5.0,Tora! Tora! Tora! (1970)
57,3070,3.0,"Adventures of Buckaroo Banzai Across the 8th Dimension, The (1984)"
57,3081,4.0,Sleepy Hollow (1999)
57,3082,2.0,"World Is Not Enough, The (1999)"
57,3104,4.0,Midnight Run (1988)
57,3105,4.0,Awakenings (1990)
57,3107,3.0,Backdraft (1991)
57,3108,5.0,"Fisher King, The (1991)"
57,3114,4.0,Toy Story 2 (1999)
57,3159,3.0,Fantasia 2000 (1999)
57,3160,3.0,Magnolia (1999)
57,3175,4.0,Galaxy Quest (1999)
57,3208,2.0,Loaded Weapon 1 (National Lampoon's Loaded Weapon 1) (1993)
57,3253,3.0,Wayne's World (1992)
57,3255,3.0,"League of Their Own, A (1992)"
57,3256,4.0,Patriot Games (1992)
57,3258,3.0,Death Becomes Her (1992)
57,3259,3.0,Far and Away (1992)
57,3260,3.0,Howards End (1992)
57,3269,3.0,Forever Young (1992)
57,3272,1.0,Bad Lieutenant (1992)
57,3301,3.0,"Whole Nine Yards, The (2000)"
57,3334,5.0,Key Largo (1948)
57,3361,3.0,Bull Durham (1988)
57,3386,3.0,JFK (1991)
57,3396,4.0,"Muppet Movie, The (1979)"
57,3426,3.0,Jungle Fever (1991)
57,3429,4.0,Creature Comforts (1989)
57,3435,4.0,Double Indemnity (1944)
57,3441,4.0,Red Dawn (1984)
57,3446,4.0,Funny Bones (1995)
57,3466,4.0,Heart and Souls (1993)
57,3471,5.0,Close Encounters of the Third Kind (1977)
57,3479,4.0,Ladyhawke (1985)
57,3489,3.0,Hook (1991)
57,3494,5.0,True Grit (1969)
57,3500,4.0,Mr. Saturday Night (1992)
57,3507,4.0,"Odd Couple, The (1968)"
57,3527,3.0,Predator (1987)
57,3543,3.0,Diner (1982)
57,3552,4.0,Caddyshack (1980)
57,3578,4.0,Gladiator (2000)
57,3593,1.0,Battlefield Earth (2000)
57,3614,3.0,Honeymoon in Vegas (1992)
57,3624,4.0,Shanghai Noon (2000)
57,3628,4.0,Flying Tigers (1942)
57,3632,4.0,Monsieur Verdoux (1947)
57,3635,4.0,"Spy Who Loved Me, The (1977)"
57,3638,2.0,Moonraker (1979)
57,3639,3.0,"Man with the Golden Gun, The (1974)"
57,3643,4.0,"Fighting Seabees, The (1944)"
57,3671,4.0,Blazing Saddles (1974)
57,3681,4.0,For a Few Dollars More (Per qualche dollaro in più) (1965)
57,3685,3.0,Prizzi's Honor (1985)
57,3686,3.0,Flatliners (1990)
57,3697,2.0,Predator 2 (1990)
57,3704,3.0,Mad Max Beyond Thunderdome (1985)
57,3705,2.0,Bird on a Wire (1990)
57,3740,4.0,Big Trouble in Little China (1986)
57,3753,3.0,"Patriot, The (2000)"
57,3769,4.0,Thunderbolt and Lightfoot (1974)
57,3773,1.0,House Party (1990)
57,3774,1.0,House Party 2 (1991)
57,3811,4.0,Breaker Morant (1980)
57,3827,4.0,Space Cowboys (2000)
57,3835,2.0,"Crush, The (1993)"
57,3836,5.0,Kelly's Heroes (1970)
57,3901,3.0,Duets (2000)
57,3937,2.0,Runaway (1984)
57,5060,4.0,M*A*S*H (a.k.a. MASH) (1970)
58,3,3.0,Grumpier Old Men (1995)
58,5,4.0,Father of the Bride Part II (1995)
58,7,5.0,Sabrina (1995)
58,19,1.0,Ace Ventura: When Nature Calls (1995)
58,21,4.0,Get Shorty (1995)
58,22,3.0,Copycat (1995)
58,31,4.0,Dangerous Minds (1995)
58,32,5.0,Twelve Monkeys (a.k.a. 12 Monkeys) (1995)
58,36,4.0,Dead Man Walking (1995)
58,39,5.0,Clueless (1995)
58,44,2.0,Mortal Kombat (1995)
58,47,5.0,Seven (a.k.a. Se7en) (1995)
58,48,3.0,Pocahontas (1995)
58,50,5.0,"Usual Suspects, The (1995)"
58,62,3.0,Mr. Holland's Opus (1995)
58,110,5.0,Braveheart (1995)
58,141,3.0,"Birdcage, The (1996)"
58,150,4.0,Apollo 13 (1995)
58,153,3.0,Batman Forever (1995)
58,161,4.0,Crimson Tide (1995)
58,165,4.0,Die Hard: With a Vengeance (1995)
58,168,5.0,First Knight (1995)
58,173,2.0,Judge Dredd (1995)
58,185,3.0,"Net, The (1995)"
58,186,3.0,Nine Months (1995)
58,196,2.0,Species (1995)
58,203,3.0,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)"
58,208,4.0,Waterworld (1995)
58,216,3.0,Billy Madison (1995)
58,218,5.0,Boys on the Side (1995)
58,222,5.0,Circle of Friends (1995)
58,223,3.0,Clerks (1994)
58,224,3.0,Don Juan DeMarco (1995)
58,225,3.0,Disclosure (1994)
58,231,5.0,Dumb & Dumber (Dumb and Dumber) (1994)
58,234,4.0,Exit to Eden (1994)
58,248,3.0,Houseguest (1994)
58,249,5.0,Immortal Beloved (1994)
58,253,2.0,Interview with the Vampire: The Vampire Chronicles (1994)
58,261,4.0,Little Women (1994)
58,265,4.0,Like Water for Chocolate (Como agua para chocolate) (1992)
58,266,3.0,Legends of the Fall (1994)
58,276,2.0,Milk Money (1994)
58,277,5.0,Miracle on 34th Street (1994)
58,280,5.0,Murder in the First (1995)
58,282,4.0,Nell (1994)
58,288,3.0,Natural Born Killers (1994)
58,292,4.0,Outbreak (1995)
58,293,5.0,Léon: The Professional (a.k.a. The Professional) (Léon) (1994)
58,296,5.0,Pulp Fiction (1994)
58,300,5.0,Quiz Show (1994)
58,315,5.0,"Specialist, The (1994)"
58,317,3.0,"Santa Clause, The (1994)"
58,318,5.0,"Shawshank Redemption, The (1994)"
58,327,4.0,Tank Girl (1995)
58,333,5.0,Tommy Boy (1995)
58,337,5.0,What's Eating Gilbert Grape (1993)
